Y,X1,X2,X3 
2670660,111,30,802 
119737014,633,271,698 
163204280,634,844,305 
78570268,623,769,164 
236679692,419,998,566 
304747032,901,408,829 
77290200,156,675,734 
27484044,259,444,239 
58136032,607,328,292 
21588260,71,460,661 
223245288,684,798,409 
371051520,464,980,816 
100518740,530,874,217 
102597300,158,675,962 
122838720,643,796,240 
147644535,285,631,821 
119410368,591,308,656 
49147540,260,449,421 
20507760,78,420,626 
19974672,489,138,296 
70596342,153,697,662 
88704518,158,973,577 
569725970,985,862,671 
25847600,361,358,200 
46212096,588,307,256 
49732578,161,393,786 
56575992,682,124,669 
10784280,156,155,446 
1189218,17,267,262 
198289008,696,618,461 
9274200,200,123,377 
303459415,469,857,755 
157671360,948,210,792 
5718720,259,230,96 
59251416,372,367,434 
23676888,137,758,228 
78115410,313,705,354 
16444160,40,443,928 
50893434,621,261,314 
6753240,52,222,585 
183516004,518,614,577 
394497040,980,628,641 
612345610,865,886,799 
266080464,459,624,929 
12630544,163,334,232 
3475875,69,325,155 
9705960,258,90,418 
20086324,122,382,431 
5390896,254,28,758 
73590408,164,873,514 
127192240,457,710,392 
910608,933,976,1 
148640508,564,681,387 
6365184,224,444,64 
230565520,685,772,436 
4239870,31,141,970 
250306560,672,388,960 
64778980,284,245,931 
18568566,107,622,279 
1483776,224,23,288 
35603625,125,789,361 
2120400,152,558,25 
249615366,429,598,973 
4021120,610,412,16 
93106800,200,466,999 
103217472,498,408,508 
93929472,768,624,196 
4974885,45,129,857 
258356280,802,780,413 
395193492,942,457,918 
555794264,706,796,989 
207966414,562,519,713 
239013720,930,708,363 
2672496,134,24,831 
338835816,437,979,792 
625594776,788,921,862 
4301550,395,45,242 
491400,189,100,26 
449742650,577,917,850 
411329520,801,655,784 
15154800,692,292,75 
129654,882,1,147 
41977500,965,375,116 
56108520,456,631,195 
27224064,844,768,42 
24254500,895,542,50 
69138864,926,183,408 
388741500,980,645,615 
51509724,917,151,372 
200037600,567,882,400 
10965570,385,202,141 
171685800,468,575,638 
84747600,228,700,531 
441336300,820,795,677 
31281656,298,652,161 
458868636,694,981,674 
42473574,377,198,569 
85101240,980,123,706 
65063866,83,931,842 
9565792,656,23,634 
77650830,318,365,669 
242929554,554,471,931 
5066928,72,111,634 
370262256,632,609,962 
4155984,931,48,93 
87804605,203,785,551 
43658560,632,110,628 
78781248,378,624,334 
1556632,49,209,152 
518384800,925,664,844 
8422400,188,280,160 
56114240,287,376,520 
45068244,939,142,338 
266686056,676,707,558 
10772736,78,416,332 
103247298,279,594,623 
156377959,919,263,647 
12380984,44,398,707 
1438680,57,631,40 
128841300,714,225,802 
23767320,265,888,101 
75738880,553,428,320 
433690425,525,973,849 
78184678,461,593,286 
66574560,454,240,611 
23184630,423,630,87 
66910580,215,484,643 
167695528,487,616,559 
37243206,819,66,689 
179429250,825,239,910 
603286208,701,904,952 
128050120,583,646,340 
5256650,10,653,805 
33808155,591,673,85 
242941836,911,939,284 
152603700,244,775,807 
113517789,959,211,561 
72434061,483,171,877 
19487160,231,190,444 
34865545,715,341,143 
220012590,798,335,823 
67784160,480,283,499 
40212512,722,472,118 
17858790,173,333,310 
26541750,430,75,823 
460234752,614,976,768 
24679600,79,550,568 
81196752,156,812,641 
12624798,101,166,753 
25758000,318,324,250 
268262400,448,998,600 
70177536,284,312,792 
202636200,939,520,415 
203522220,705,396,729 
334711308,948,443,797 
49860392,86,772,751 
29000012,449,482,134 
1714362,709,13,186 
146813190,278,545,969 
40254368,124,527,616 
325509408,503,672,963 
84663820,295,628,457 
218049480,680,451,711 
32784960,962,480,71 
140810824,371,836,454 
103368672,176,603,974 
424149396,737,597,964 
318583300,980,823,395 
741312,468,528,3 
15820710,51,670,463 
15399936,557,768,36 
136518398,941,578,251 
689549240,730,986,958 
67235427,567,841,141 
196845156,522,922,409 
87326720,640,208,656 
62048112,784,851,93 
320377240,724,646,685 
87227595,441,895,221 
86212520,397,610,356 
34343400,962,85,420 
207632591,941,947,233 
588889860,890,998,663 
1303860,701,93,20 
57162515,181,761,415 
49024206,163,441,682 
106196120,610,284,613 
9826635,115,939,91 
353494920,696,785,647 
28159456,164,338,508 
203001876,324,869,721 
207539451,357,589,987 
20468084,277,182,406 
564741660,938,987,610 
2895060,427,113,60 
110354418,601,606,303 
47322306,349,558,243 
130464538,206,857,739 
49899925,961,775,67 
32944800,518,200,318 
113149575,495,311,735 
49664642,367,953,142 
93291100,395,964,245 
47543184,78,699,872 
6669675,241,135,205 
232137580,670,382,907 
72786168,644,819,138 
77974104,663,488,241 
186283500,375,533,932 
7906860,585,31,436 
25548600,632,75,539 
161901880,980,226,731 
13145860,233,62,910 
49918512,436,141,812 
29481920,746,247,160 
27839864,949,38,772 
232537536,924,642,392 
24444306,213,617,186 
260026850,355,890,823 
86337900,475,594,306 
17147712,93,536,344 
11202840,82,138,990 
97809840,510,488,393 
185659776,508,864,423 
85422352,197,656,661 
26294625,125,371,567 
21626220,755,132,217 
18834816,896,49,429 
23608640,95,353,704 
9604248,127,184,411 
3984752,37,212,508 
235840,160,134,11 
135070720,248,640,851 
19805595,255,101,769 
178814250,531,898,375 
436868880,587,886,840 
99635200,278,400,896 
321104,488,47,14 
5251584,208,526,48 
26923380,361,452,165 
304216400,769,460,860 
28894320,182,378,420 
75012564,517,678,214 
74173440,878,96,880 
51933200,925,464,121 
17078880,238,920,78 
294100,173,5,340 
128622890,355,946,383 
14863338,102,257,567 
164237904,348,804,587 
18575616,456,67,608 
828721768,872,959,991 
18772596,134,362,387 
213641280,948,626,360 
3780000,75,350,144 
573496,532,49,22 
205046240,928,413,535 
280588224,626,966,464 
35575112,59,904,667 
46982592,513,424,216 
20789040,570,194,188 
66678482,382,377,463 
20227350,533,690,55 
11868598,713,58,287 
643300500,865,804,925 
651605904,939,711,976 
73106280,123,780,762 
24150804,514,82,573 
166792230,631,890,297 
40399000,125,568,569 
191111111,257,769,967 
17904600,315,116,490 
49620348,911,801,68 
27352990,295,358,259 
1698400,386,100,44 
8076964,406,406,49 
44929164,431,438,238 
37952880,870,164,266 
372003996,691,884,609 
100016280,258,546,710 
51804648,276,287,654 
5640960,565,52,192 
683274000,1000,866,789 
65648520,210,478,654 
6395220,12,585,911 
14480844,434,201,166 
43993180,583,77,980 
179731450,554,683,475 
236298492,866,558,489 
1250045,29,233,185 
224739900,693,575,564 
32840080,347,910,104 
76977360,380,993,204 
74444160,382,420,464 
13227060,818,490,33 
44541441,393,771,147 
18910976,256,173,427 
22591276,281,398,202 
39440745,345,719,159 
2716560,105,154,168 
117696032,386,323,944 
17533800,955,45,408 
12152218,227,71,754 
41630400,236,360,490 
39965640,411,104,935 
162077760,520,468,666 
283722250,665,805,530 
149186556,654,437,522 
89253450,715,438,285 
106282732,827,178,722 
190873200,496,525,733 
37341024,362,614,168 
275619708,686,909,442 
21601341,229,423,223 
382279194,766,639,781 
65379912,269,988,246 
2309496,233,59,168 
33324480,406,180,456 
204152143,403,863,587 
407673540,873,724,645 
331043232,741,607,736 
226713054,786,893,323 
105209154,314,631,531 
82350636,758,114,953 
2676492,39,266,258 
19872450,86,975,237 
12871232,752,22,778 
40353656,113,911,392 
2237004,807,693,4 
13315428,36,927,399 
70457472,333,551,384 
127097100,306,426,975 
14588160,786,145,128 
123443760,368,535,627 
212781954,358,913,651 
94961160,265,756,474 
562161831,901,777,803 
296901353,589,749,673 
94541824,536,848,208 
239063904,876,274,996 
41909400,150,398,702 
683166150,925,873,846 
6205500,985,18,350 
913680,30,47,648 
38192742,161,382,621 
187366767,359,857,609 
7326000,825,222,40 
347460960,561,790,784 
10713384,243,668,66 
28896340,223,620,209 
81050112,416,984,198 
19951272,88,729,311 
83234240,263,736,430 
13135740,485,74,366 
25678925,71,425,851 
357630000,520,917,750 
65130,130,1,501 
176951880,852,258,805 
62116560,363,465,368 
46429928,206,268,841 
183786813,357,621,829 
618350436,906,766,891 
51304120,574,436,205 
45783023,481,187,509 
49075910,409,710,169 
115503723,667,639,271 
136441872,441,634,488 
32509304,391,547,152 
52405696,56,983,952 
198853584,641,843,368 
117061560,721,164,990 
11459448,477,429,56 
83666400,400,213,982 
297966735,407,935,783 
384899445,959,405,991 
65016501,411,803,197 
111044480,928,772,155 
338348868,438,803,962 
9475576,232,869,47 
858435912,991,908,954 
44135280,556,630,126 
26746200,135,520,381 
59475010,170,371,943 
78392568,978,691,116 
790740,30,573,46 
94593921,131,939,769 
100079606,613,181,902 
61349805,517,293,405 
230251112,881,359,728 
45915012,991,78,594 
23903550,878,825,33 
37990005,309,367,335 
93153420,426,222,985 
46643100,245,285,668 
16598052,733,74,306 
262555560,348,909,830 
13038116,98,221,602 
109507500,785,900,155 
87166200,470,281,660 
23613216,379,177,352 
122483728,589,328,634 
6319908,372,809,21 
68160000,320,355,600 
2437736,7,431,808 
13073984,176,379,196 
46632525,647,961,75 
204963840,640,768,417 
137999862,299,777,594 
34527108,44,903,869 
66232180,161,670,614 
99757800,353,450,628 
1415424,291,128,38 
289671228,462,683,918 
43807008,893,168,292 
7311216,183,176,227 
139789650,462,931,325 
397453332,641,652,951 
223526160,990,668,338 
91044360,330,554,498 
1358886,23,687,86 
209502018,627,342,977 
227418828,791,988,291 
22424256,288,114,683 
234840492,773,582,522 
262081119,813,929,347 
19391824,482,856,47 
27279000,866,300,105 
10866492,868,13,963 
373979940,493,807,940 
66958353,321,539,387 
91073970,837,558,195 
163650432,352,901,516 
109167088,376,358,811 
15923349,361,87,507 
131699650,925,554,257 
40352774,913,902,49 
18370870,173,410,259 
2882253,33,167,523 
62394434,433,661,218 
268966656,576,981,476 
10177272,56,381,477 
370803048,476,814,957 
2041056,373,228,24 
67801500,247,732,375 
70881195,605,147,797 
307031634,767,567,706 
9224523,357,81,319 
365680475,755,785,617 
119400282,697,186,921 
21993600,145,240,632 
268840215,855,651,483 
34292752,953,173,208 
209017240,802,314,830 
187822250,887,242,875 
180944736,674,357,752 
73900032,194,992,384 
22559061,861,133,197 
657790146,741,918,967 
241025400,517,740,630 
33363320,134,295,844 
45241326,117,794,487 
513761280,888,640,904 
100316160,622,320,504 
90580032,192,909,519 
130564560,436,713,420 
27263376,476,774,74 
6651120,740,642,14 
379759860,415,999,916 
33645196,701,284,169 
264246640,677,680,574 
404473608,879,498,924 
62659008,648,237,408 
429224994,891,811,594 
192020500,830,661,350 
138742032,442,348,902 
22119750,45,870,565 
207501608,652,701,454 
28906094,239,163,742 
112974400,560,220,917 
53456400,400,479,279 
11981475,423,55,515 
81389178,862,269,351 
112819500,685,450,366 
92132789,301,511,599 
9567298,494,107,181 
23467616,179,241,544 
104413417,817,563,227 
89287380,322,474,585 
65219040,744,974,90 
21595770,413,630,83 
63737799,361,229,771 
171065664,882,608,319 
280112,244,2,574 
96761808,792,481,254 
29059800,595,110,444 
63173088,187,736,459 
20031200,245,224,365 
55137250,245,643,350 
1955889,13,657,229 
434971725,725,681,881 
36604008,72,563,903 
107091600,275,399,976 
148393350,410,945,383 
27019800,200,153,883 
87217896,293,628,474 
20117277,339,453,131 
278996202,537,786,661 
256484592,364,851,828 
127656438,222,923,623 
157270074,753,554,377 
49994840,658,524,145 
84061476,486,878,197 
94901650,622,359,425 
209118000,728,383,750 
37397800,890,955,44 
243560800,620,427,920 
72121500,423,620,275 
84594510,702,385,313 
1174932,473,9,276 
75665100,263,300,959 
161666596,739,601,364 
38902968,934,534,78 
529021566,631,991,846 
3094240,40,83,932 
25684134,878,597,49 
70762420,554,241,530 
55094580,284,479,405 
83156040,207,830,484 
708341760,896,976,810 
2350040,436,110,49 
43996680,158,630,442 
392582048,866,464,977 
57866305,245,589,401 
314562540,993,470,674 
50725016,178,746,382 
286027874,869,398,827 
77133870,787,891,110 
54581142,814,309,217 
625718730,910,717,959 
54704000,263,640,325 
332364311,709,547,857 
17338260,681,268,95 
231944976,279,932,892 
34935080,565,131,472 
271975056,436,687,908 
140916672,272,738,702 
25197920,695,352,103 
425759055,573,865,859 
10964552,29,566,668 
2371680,40,81,732 
15509088,784,63,314 
71758896,184,933,418 
2379000,25,122,780 
145338720,394,424,870 
104197590,189,690,799 
473622,409,2,579 
158651460,810,307,638 
6520500,69,350,270 
242540270,719,427,790 
17924016,818,664,33 
28255500,468,161,375 
333105920,752,791,560 
98142429,627,379,413 
83357916,199,804,521 
2994096,56,114,469 
944304,12,191,412 
16148070,522,269,115 
101141172,583,732,237 
45025180,151,340,877 
135152064,174,864,899 
52630578,253,254,819 
35651754,886,153,263 
93320704,181,848,608 
14526720,96,388,390 
42432210,118,915,393 
40454700,164,325,759 
8402940,130,114,567 
27313728,496,353,156 
111977740,196,701,815 
30726480,867,80,443 
194269136,607,964,332 
180378704,668,374,722 
190955568,368,643,807 
246903540,907,698,390 
83574400,820,260,392 
244173404,446,827,662 
165891600,454,525,696 
55067454,381,327,442 
19019645,179,395,269 
186731696,718,472,551 
1081200,75,136,106 
143314080,672,221,965 
394665600,839,490,960 
40648939,383,503,211 
529940040,866,987,620 
22331232,616,342,106 
142380865,445,493,649 
171902430,582,679,435 
472992,312,758,2 
344927700,650,558,951 
29013120,920,584,54 
3047410,430,373,19 
89764668,674,147,906 
358429995,861,957,435 
44255232,672,294,224 
175912848,502,628,558 
190289704,748,409,622 
11266560,192,489,120 
149173918,554,293,919 
256650240,308,992,840 
192016880,895,424,506 
30841440,685,469,96 
303781608,412,897,822 
19467400,376,95,545 
10792280,34,590,538 
823536,387,19,112 
97538688,156,668,936 
16533286,343,154,313 
97108704,906,638,168 
377280,655,6,96 
21057432,166,961,132 
7728896,128,133,454 
14708625,643,915,25 
351272565,739,945,503 
74262528,544,316,432 
162973748,797,763,268 
60139644,173,354,982 
118925289,489,259,939 
482552616,533,952,951 
324031400,770,530,794 
57305856,332,186,928 
78052800,606,200,644 
444184128,684,652,996 
5062852,46,487,226 
16324107,519,443,71 
277335564,759,547,668 
113485216,404,296,949 
3364200,35,540,178 
440794900,650,821,826 
44897920,620,146,496 
16565796,299,228,243 
416581139,877,599,793 
222446224,952,473,494 
20181636,27,972,769 
381779996,494,787,982 
181927332,207,932,943 
213949764,371,579,996 
278013060,774,614,585 
98241200,547,898,200 
49148649,99,901,551 
84436366,679,641,194 
3747360,185,211,96 
127587900,410,330,943 
67499520,960,517,136 
804317052,937,929,924 
7629228,334,162,141 
28059801,147,259,737 
283007394,449,873,722 
297520468,938,982,323 
246368088,404,982,621 
4494876,86,843,62 
127131528,404,537,586 
106444650,969,845,130 
83932365,237,685,517 
9816768,39,608,414 
292200,60,974,5 
55334628,372,277,537 
59980536,217,792,349 
6553768,82,212,377 
43773600,260,345,488 
79955946,674,147,807 
14143080,745,168,113 
67094300,949,350,202 
101477880,186,630,866 
108351540,261,555,748 
8452500,575,70,210 
13111570,71,590,313 
149203236,637,298,786 
107293950,846,285,445 
371172672,738,507,992 
266142591,621,891,481 
412694856,983,476,882 
147468808,824,191,937 
216126720,584,771,480 
29211840,920,42,756 
75289605,885,241,353 
81922320,765,552,194 
253379340,540,687,683 
3439304,17,209,968 
132673176,298,894,498 
397494540,972,685,597 
