Y,X1,X2,X3, 
324947560,602,548,985, 
6478632,948,51,134, 
56999250,175,630,517, 
2425005,45,253,213, 
28581776,596,76,631, 
138461400,216,693,925, 
10763760,149,602,120, 
258108120,410,804,783, 
76421448,339,558,404, 
169280553,403,489,859, 
49140075,467,115,915, 
270803808,968,409,684, 
4899510,303,330,49, 
341250,250,195,7, 
165957660,417,660,603, 
11564492,373,337,92, 
17387013,277,183,343, 
41058640,112,467,785, 
28164240,816,531,65, 
90798495,821,505,219, 
381888,918,416,1, 
36970596,401,234,394, 
237758400,418,790,720, 
17880750,883,54,375, 
323833731,481,921,731, 
125540780,355,422,838, 
209458341,411,771,661, 
106823444,566,427,442, 
6380899,301,731,29, 
64917440,140,584,794, 
173587302,989,597,294, 
81395125,175,959,485, 
40196485,707,137,415, 
362114620,653,595,932, 
225839760,753,326,920, 
331572348,866,534,717, 
390819540,452,977,885, 
232727040,481,864,560, 
196301070,801,389,630, 
55110000,110,750,668, 
13126316,386,49,694, 
8595600,95,377,240, 
279971640,867,690,468, 
17150616,133,162,796, 
243900800,640,451,845, 
269199360,384,920,762, 
203767368,421,938,516, 
51023700,455,445,252, 
214679802,967,326,681, 
224396172,958,429,546, 
611347660,956,755,847, 
197487471,991,367,543, 
37645872,888,94,451, 
40592772,108,727,517, 
768345000,849,1000,905, 
5875725,75,499,157, 
585905580,806,738,985, 
10898780,29,380,989, 
42413787,857,423,117, 
60836000,500,268,454, 
164012310,245,882,759, 
91750620,151,779,780, 
6491744,292,397,56, 
587529180,945,892,697, 
41494464,108,407,944, 
153164220,374,438,935, 
119242120,226,620,851, 
137109900,276,641,775, 
2258280,41,408,135, 
26850520,790,116,293, 
665418000,780,950,898, 
87351525,425,557,369, 
73073620,580,349,361, 
14851720,338,676,65, 
4621788,699,58,114, 
350066145,879,715,557, 
401561037,743,999,541, 
210767326,901,434,539, 
36241104,764,804,59, 
259033544,778,644,517, 
8317026,339,261,94, 
513315,15,183,187, 
43909656,134,987,332, 
1811808,162,16,699, 
20339038,62,839,391, 
4477920,38,240,491, 
22676724,321,406,174, 
162065332,967,293,572, 
64003895,433,799,185, 
122846514,266,599,771, 
114635180,781,205,716, 
44802792,808,183,303, 
6325056,278,79,288, 
4800384,96,54,926, 
77110336,508,179,848, 
73215736,748,898,109, 
1340892,126,313,34, 
406526769,467,977,891, 
4823952,8,686,879, 
21666929,977,331,67, 
26481858,167,494,321, 
45019830,337,365,366, 
46750704,784,139,429, 
71484000,111,920,700, 
30219540,530,442,129, 
18149760,822,32,690, 
50718468,226,226,993, 
26689950,370,105,687, 
116118387,707,237,693, 
270309312,756,936,382, 
1929600,9,268,800, 
254993376,912,781,358, 
257814360,428,690,873, 
59878986,367,213,766, 
59356800,916,240,270, 
7688828,986,557,14, 
59330316,302,478,411, 
105458430,426,643,385, 
98222400,160,718,855, 
171734464,592,694,418, 
185361776,482,424,907, 
44986006,202,481,463, 
11070540,117,830,114, 
96687840,816,410,289, 
311772384,408,924,827, 
6159780,99,170,366, 
9297288,108,91,946, 
219572208,456,666,723, 
46077600,150,526,584, 
326411400,545,840,713, 
144014400,365,685,576, 
68322150,687,585,170, 
282980250,791,375,954, 
254904000,760,390,860, 
310302720,888,455,768, 
11180002,89,587,214, 
124504632,708,474,371, 
5680620,570,33,302, 
460968480,834,987,560, 
321478245,935,453,759, 
221677560,810,494,554, 
12821748,303,596,71, 
40579,31,119,11, 
118340736,188,664,948, 
176868288,772,666,344, 
43338969,129,541,621, 
111822088,862,226,574, 
16658460,339,140,351, 
7269045,647,535,21, 
373457280,751,960,518, 
75745800,585,166,780, 
25673544,156,369,446, 
16967808,104,264,618, 
75929400,162,545,860, 
98534261,901,119,919, 
1965852,14,269,522, 
284749448,878,911,356, 
136334310,470,727,399, 
4448730,793,30,187, 
82895430,618,193,695, 
116956840,440,299,889, 
316131552,888,372,957, 
30027600,439,76,900, 
6956586,39,434,411, 
62597400,255,380,646, 
38425294,379,311,326, 
4332042,143,54,561, 
32051328,764,138,304, 
62512278,226,673,411, 
101463975,787,675,191, 
37969296,527,316,228, 
176628520,860,206,997, 
29751213,69,797,541, 
106063776,336,741,426, 
10869840,60,974,186, 
81345000,232,625,561, 
26382642,291,143,634, 
8748864,144,332,183, 
20328336,588,134,258, 
929880,14,81,820, 
504439062,757,799,834, 
1125396,2,774,727, 
18703040,211,160,554, 
8786440,122,260,277, 
256046770,511,890,563, 
254751420,462,823,670, 
20154085,37,985,553, 
400125474,777,938,549, 
18248384,161,448,253, 
133941096,246,867,628, 
110926728,454,396,617, 
119662320,695,272,633, 
58361238,863,102,663, 
22827630,735,293,106, 
40103404,319,593,212, 
208867776,942,676,328, 
216570990,782,555,499, 
414720,80,24,216, 
102377520,183,740,756, 
44991276,583,436,177, 
21700140,770,854,33, 
48741584,166,578,508, 
346476240,776,451,990, 
116377560,921,702,180, 
171714312,308,846,659, 
21431520,726,656,45, 
161235360,936,660,261, 
158935956,734,717,302, 
973080,24,45,901, 
48034350,455,170,621, 
109098912,312,817,428, 
344043904,634,556,976, 
79624080,772,764,135, 
334671700,950,478,737, 
5474034,34,201,801, 
109842200,509,664,325, 
127384250,350,877,415, 
214490892,847,282,898, 
446943360,736,870,698, 
67639272,229,372,794, 
133161897,263,687,737, 
648960,480,13,104, 
32793768,252,529,246, 
110552442,466,553,429, 
325968384,672,854,568, 
48564500,412,575,205, 
3093524,134,97,238, 
40071152,184,521,418, 
6840000,20,720,475, 
95218200,990,210,458, 
26670000,127,336,625, 
1095342,6,311,587, 
123673716,419,324,911, 
395850000,725,750,728, 
34471710,483,793,90, 
74564448,854,272,321, 
145573900,379,835,460, 
51461784,242,594,358, 
11253900,805,60,233, 
254688084,894,323,882, 
633984,832,127,6, 
189501312,696,308,884, 
21711690,482,143,315, 
705688200,980,945,762, 
3988494,27,233,634, 
239736120,780,643,478, 
177226496,772,544,422, 
19924785,155,243,529, 
163563400,770,380,559, 
5138672,86,194,308, 
165577072,719,778,296, 
501454485,735,831,821, 
371880180,945,751,524, 
13328000,85,224,700, 
16081608,438,67,548, 
28674990,45,818,779, 
129870650,575,442,511, 
5506368,544,42,241, 
157141782,519,486,623, 
354164265,635,681,819, 
46465663,433,449,239, 
85542750,855,145,690, 
149631552,252,944,629, 
11869468,52,493,463, 
16210854,827,198,99, 
543916800,912,700,852, 
2601500,550,5,946, 
83288607,463,183,983, 
11129250,330,355,95, 
37797552,331,156,732, 
46606264,347,163,824, 
19111092,129,407,364, 
24864768,608,852,48, 
90769536,836,416,261, 
187026840,364,519,990, 
539400,6,100,899, 
3485592,24,297,489, 
113880060,641,189,940, 
104008268,167,826,754, 
432604900,694,910,685, 
202003848,557,657,552, 
191304800,592,575,562, 
169440150,618,997,275, 
139732593,651,869,247, 
34000934,274,389,319, 
249882360,588,910,467, 
24791184,94,814,324, 
39174892,86,842,541, 
202458984,884,931,246, 
30010800,178,281,600, 
26526208,503,824,64, 
131589036,158,954,873, 
90362860,490,422,437, 
3981100,820,5,971, 
198829080,563,436,810, 
574909140,860,793,843, 
17235504,297,496,117, 
1140480,528,72,30, 
53124456,57,952,979, 
42194880,364,966,120, 
245423520,653,522,720, 
345008400,590,886,660, 
5677360,689,103,80, 
77455664,286,698,388, 
59532648,966,434,142, 
119677428,626,342,559, 
54304700,365,865,172, 
177770406,393,709,638, 
114209352,621,388,474, 
302051760,895,534,632, 
222945240,687,854,380, 
99643467,399,803,311, 
206470260,554,615,606, 
78105600,160,678,720, 
169933764,903,308,611, 
21723870,142,651,235, 
546966108,708,923,837, 
228595280,664,995,346, 
43989792,264,308,541, 
207669000,770,580,465, 
444350760,812,555,986, 
94263260,343,302,910, 
12806100,310,405,102, 
32173180,986,65,502, 
237764800,299,800,994, 
413843080,706,742,790, 
36982946,539,182,377, 
82913250,929,425,210, 
162810363,457,447,797, 
221351424,357,692,896, 
14512080,120,239,506, 
121471294,623,733,266, 
14634144,63,854,272, 
119242368,896,477,279, 
530122320,899,810,728, 
6391866,19,741,454, 
1471080,164,115,78, 
175140630,391,567,790, 
14967960,21,865,824, 
17945760,56,763,420, 
6117650,454,539,25, 
57736448,352,808,203, 
345352436,473,988,739, 
568100,95,115,52, 
26336640,528,215,232, 
11533760,542,560,38, 
52675600,380,145,956, 
53697952,814,868,76, 
159074916,494,462,697, 
2638720,589,160,28, 
4278456,18,364,653, 
4901050,77,670,95, 
5293134,266,737,27, 
144328023,711,617,329, 
1400970,10,697,201, 
163466534,706,341,679, 
250545624,413,942,644, 
105361988,986,202,529, 
4421520,184,30,801, 
439141278,787,823,678, 
119180588,193,974,634, 
50087800,538,350,266, 
10276200,865,55,216, 
605000,275,100,22, 
233150400,900,514,504, 
9365301,69,297,457, 
115105536,854,351,384, 
74891795,803,115,811, 
541572700,740,985,743, 
17079100,190,505,178, 
92215865,301,863,355, 
216022440,996,529,410, 
235081494,634,443,837, 
59090304,247,623,384, 
41862312,492,978,87, 
197932365,961,597,345, 
77317500,975,260,305, 
185605875,975,343,555, 
2808450,237,474,25, 
214228518,446,623,771, 
291600771,841,627,553, 
7918440,190,138,302, 
8262000,54,450,340, 
37156320,488,135,564, 
74559716,308,373,649, 
118076022,723,422,387, 
37966500,990,65,590, 
694652544,841,864,956, 
86268078,411,598,351, 
324191820,877,732,505, 
29112636,476,87,703, 
224499964,598,557,674, 
482539200,740,836,780, 
316625288,956,577,574, 
3584490,505,78,91, 
889840,454,7,280, 
13871052,107,277,468, 
139216448,431,784,412, 
151591320,360,431,977, 
8696300,46,950,199, 
5027988,294,34,503, 
321669,9,347,103, 
179999505,903,685,291, 
525571092,729,876,823, 
663427584,941,768,918, 
418418,418,143,7, 
242535888,592,441,929, 
10954086,751,143,102, 
80514000,324,250,994, 
285094480,976,565,517, 
360067248,738,701,696, 
332063504,857,794,488, 
254585826,589,649,666, 
17386270,883,22,895, 
22214010,158,195,721, 
399776624,677,884,668, 
71419320,536,423,315, 
523340350,793,670,985, 
67371408,493,876,156, 
591837840,874,836,810, 
51335403,287,327,547, 
66067712,893,578,128, 
2049750,18,125,911, 
12752866,58,707,311, 
872610,59,85,174, 
543292960,812,778,860, 
63464808,716,237,374, 
51659271,953,57,951, 
618321690,735,894,941, 
352571241,613,957,601, 
309748536,933,424,783, 
25603655,35,911,803, 
110586426,321,613,562, 
196126164,978,857,234, 
190414400,400,682,698, 
77261490,535,639,226, 
137119905,195,989,711, 
32823012,514,734,87, 
132259400,845,602,260, 
70842070,598,145,817, 
107369856,687,444,352, 
347480210,761,593,770, 
10010100,305,547,60, 
370970880,518,746,960, 
24127488,396,476,128, 
35392266,123,663,434, 
133304623,521,331,773, 
89611088,994,472,191, 
165582501,347,651,733, 
121421565,765,831,191, 
410882500,886,742,625, 
98558208,224,756,582, 
16262100,90,634,285, 
4670784,106,459,96, 
5597856,352,279,57, 
7726752,16,813,594, 
121661280,720,194,871, 
358712720,664,607,890, 
172752750,449,855,450, 
2739550,275,293,34, 
211412068,947,476,469, 
510303600,916,619,900, 
55145090,245,787,286, 
25497717,739,651,53, 
172958170,511,374,905, 
433272320,940,554,832, 
25047345,919,115,237, 
67760672,811,112,746, 
1769040,378,8,585, 
18725640,955,516,38, 
104558976,562,816,228, 
109455786,771,239,594, 
35903868,637,732,77, 
36383100,982,50,741, 
445008,254,219,8, 
9444416,16,692,853, 
556473524,652,907,941, 
48589728,356,141,968, 
122196375,789,295,525, 
1670850,470,45,79, 
5552658,837,62,107, 
172972800,364,576,825, 
42690116,151,878,322, 
108063228,938,273,422, 
198989952,409,724,672, 
233033955,779,735,407, 
467754,602,1,777, 
386344938,497,989,786, 
4493592,449,834,12, 
126732,118,2,537, 
184037400,865,270,788, 
234574956,924,539,471, 
82723875,355,325,717, 
58694706,729,142,567, 
308642400,528,675,866, 
177380145,657,615,439, 
134803200,408,700,472, 
12208296,62,366,538, 
24074349,613,57,689, 
7162800,127,940,60, 
111242880,372,623,480, 
9410588,547,68,253, 
79067680,656,709,170, 
27651699,243,457,249, 
110023608,283,776,501, 
5667225,15,485,779, 
57610908,948,141,431, 
12692820,564,643,35, 
187273728,608,621,496, 
121006872,666,618,294, 
14056064,298,176,268, 
186806200,799,350,668, 
132253680,437,970,312, 
242178354,753,726,443, 
29704584,196,871,174, 
142457398,661,394,547, 
6166160,455,16,847, 
104380731,663,189,833, 
171332750,415,718,575, 
84082752,591,156,912, 
76999780,247,572,545, 
16597880,40,541,767, 
88271790,535,642,257, 
15639984,694,626,36, 
369098532,444,933,891, 
34344120,142,556,435, 
375680160,432,995,874, 
8678475,345,559,45, 
131976225,955,185,747, 
449562960,935,504,954, 
42224000,464,500,182, 
297845856,333,968,924, 
134364735,345,991,393, 
21346560,136,654,240, 
204259968,648,398,792, 
20398868,662,71,434, 
28211200,580,152,320, 
413036624,952,902,481, 
61537524,139,467,948, 
17013192,782,518,42, 
2046120,24,289,295, 
10434940,235,653,68, 
5314800,618,10,860, 
198060336,918,298,724, 
425488392,678,723,868, 
163842658,998,329,499, 
184435888,494,826,452, 
93263872,452,208,992, 
81767994,718,493,231, 
48502938,622,561,139, 
299649456,684,516,849, 
150989748,962,777,202, 
115684560,426,876,310, 
13710060,540,651,39, 
24912692,346,518,139, 
62396256,692,578,156, 
230825400,404,975,586, 
13286832,199,104,642, 
87111648,318,439,624, 
213326324,503,916,463, 
5490948,249,596,37, 
96191712,459,444,472, 
87355840,440,299,664, 
286668600,925,349,888, 
14225718,494,87,331, 
42105275,895,485,97, 
102098475,675,381,397, 
9001104,356,86,294, 
107952210,811,261,510, 
18141718,79,658,349, 
13725049,307,181,247, 
19194560,656,35,836, 
239373162,423,974,581, 
95240756,922,274,377, 
89771220,635,459,308, 
477157632,736,952,681, 
94047360,292,480,671, 
140202927,873,201,799, 
192758280,517,956,390, 
539433505,653,923,895, 
23799296,688,47,736, 
335898486,514,693,943, 
185214880,580,446,716, 
10406250,625,450,37, 
728028,7,321,324, 
16336677,119,201,683, 
1113948,33,194,174, 
51312438,926,423,131, 
8307908,658,118,107, 
102552075,459,225,993, 
131853480,759,215,808, 
37318176,692,428,126, 
232971228,567,739,556, 
139500846,778,687,261, 
16974000,75,240,943, 
2503116,132,21,903, 
700128,663,4,264, 
116968704,204,992,578, 
143714304,678,384,552, 
579373600,986,904,650, 
45136080,132,410,834, 
14749394,103,566,253, 
56985996,141,764,529, 
168381952,608,911,304, 
20365488,506,104,387, 
380898640,610,877,712, 
4651920,91,71,720, 
1311145,769,55,31, 
16310858,227,971,74, 
74136960,288,422,610, 
22134184,251,584,151, 
46379200,400,287,404, 
126540450,705,193,930, 
339858750,605,875,642, 
1792854,186,459,21, 
2500992,24,624,167, 
224874000,372,930,650, 
2177088,986,4,552, 
169323070,395,914,469, 
53264640,130,776,528, 
30061764,564,327,163, 
28512000,132,675,320, 
252489008,904,718,389, 
34915920,120,806,361, 
135449132,236,901,637, 
158528844,358,657,674, 
148641297,249,797,749, 
289510364,563,682,754, 
84219003,489,921,187, 
49937006,326,553,277, 
58537752,547,196,546, 
3139560,95,153,216, 
23994960,149,915,176, 
117412416,783,704,213, 
261605994,537,533,914, 
193077675,771,265,945, 
2410464,4,633,952, 
365843016,857,504,847, 
101250240,427,320,741, 
18254992,112,419,389, 
5543538,923,154,39, 
213563916,738,563,514, 
6690906,503,18,739, 
72888750,155,495,950, 
44098560,96,880,522, 
7255413,479,153,99, 
105822360,294,857,420, 
160930214,331,566,859, 
1927328,533,904,4, 
1017792,3,456,744, 
47431980,684,207,335, 
7659600,200,491,78, 
118949160,929,776,165, 
155147440,238,860,758, 
2111706,51,402,103, 
173783008,568,892,343, 
374571054,598,703,891, 
160756736,547,328,896, 
361784738,686,779,677, 
122061940,845,196,737, 
582892068,996,641,913, 
36546120,685,234,228, 
55476225,295,315,597, 
90119232,434,336,618, 
82354164,582,509,278, 
108057950,238,635,715, 
789376413,817,993,973, 
6367452,182,294,119, 
8625528,51,972,174, 
6312096,707,744,12, 
23630220,215,172,639, 
13177450,715,194,95, 
124152756,287,611,708, 
19788288,991,104,192, 
189841150,929,610,335, 
186822,2,321,291, 
33752768,188,196,916, 
246665271,393,941,667, 
218526448,997,532,412, 
44228145,845,219,239, 
80256798,179,621,722, 
97299560,632,751,205, 
44528960,965,721,64, 
60382500,249,500,485, 
330728496,719,777,592, 
99141840,336,747,395, 
427216800,849,544,925, 
20301120,126,608,265, 
121365000,675,620,290, 
205526770,470,493,887, 
107890552,262,764,539, 
103500144,724,627,228, 
612440,10,251,244, 
112163700,825,829,164, 
48531294,163,306,973, 
16580700,345,108,445, 
207264750,485,525,814, 
18995730,78,919,265, 
20598816,604,84,406, 
214321548,854,277,906, 
5704503,551,21,493, 
2680128,282,176,54, 
460999080,738,870,718, 
15300432,353,56,774, 
31408650,507,350,177, 
72340030,763,190,499, 
71009856,188,774,488, 
288343060,401,785,916, 
124070065,259,745,643, 
19072760,980,263,74, 
10744800,176,110,555, 
91000,140,650,1, 
23119830,170,207,657, 
257087450,710,521,695, 
56684190,138,727,565, 
